gene_ID	match_ID	match_name	match_class	cluster_ID	exonic length (bp)	brain	spinal	kidney	heart	sk. muscle	main EO	Sachs' EO	Hunter's EO	sk. muscle (first rnd)	main EO (first rnd)	Sachs' EO (first rnd)
scaffold2360.g28	ENSDARG00000074326	MCM8	reciprocal	0.0	2908	86.5	58.1	235.0	10.5	11.1	18.4	5.5	16.3	0.7	1.8	0.8
scaffold17647.g3	ENSDARG00000013528	mcm9	reciprocal	0.0	3814	31.2	22.9	164.1	6.5	20.6	10.1	5.9	18.8	0.8	1.0	1.6
scaffold8191.g2	ENSDARG00000055314	mcmbp	reciprocal	0.0	1661	182.5	240.9	574.8	525.1	980.9	668.4	728.0	704.5	27.7	14.1	25.4
scaffold8191.g3	ENSDARG00000055314	mcmbp	split	0.0	527	165.7	142.7	425.2	449.4	404.6	503.1	729.4	412.2	3.6	2.5	4.4
scaffold6272.g9	ENSDARG00000073834	MCMDC2	reciprocal	0.0	2303	99.3	192.3	443.1	50.4	244.6	181.4	154.8	136.5	12.5	14.7	16.4
scaffold9817.g3	ENSDARG00000002285	mcoln1	reciprocal	0.0	2067	364.0	196.7	770.5	229.6	118.7	178.1	200.0	197.0	4.6	1.3	4.5
scaffold36.g5	ENSDARG00000058848	MCOLN1 (1 of 2)	reciprocal	0.0	6186	614.9	1153.2	299.9	294.3	242.9	193.1	250.7	237.8	16.3	21.2	10.6
scaffold1561.g3	ENSDARG00000018722	MCOLN2	reciprocal	0.0	2847	4.7	12.1	46.8	75.5	20.5	8.2	17.0	15.3	0.3	0.0	0.3
scaffold14339.g2	ENSDARG00000078363	MCOLN3 (1 of 2)	reciprocal	0.0	4003	71.2	75.1	78.7	42.8	27.1	32.1	33.1	29.8	1.2	1.3	1.0
scaffold8549.g4	ENSDARG00000043034	MCOLN3 (2 of 2)	reciprocal	0.0	2102	34.0	3.5	17.3	21.7	9.6	3.6	2.2	3.4	1.4	0.0	0.7
scaffold22754.g6	ENSDARG00000058372	MCPH1	secondary	11.0	911	1.7	2.0	435.4	2.1	2.2	3.1	3.1	4.4	0.0	0.0	0.0
scaffold23598.g3	ENSDARG00000058372	MCPH1	reciprocal	0.0	2376	11.0	8.6	195.0	6.4	7.6	9.1	3.9	4.3	0.0	0.0	0.0
scaffold10306.g6	ENSDARG00000020840	mcrs1	reciprocal	0.0	3013	803.9	571.2	559.4	447.0	450.0	1490.0	908.2	517.5	41.6	84.0	63.0
scaffold1908.g1	ENSDARG00000076404	MCTP1 (1 of 2)	secondary	12.0	5428	710.6	772.3	53.6	70.8	63.4	7.9	21.3	17.5	1.8	0.7	0.7
scaffold2940.g1	ENSDARG00000076404	MCTP1 (1 of 2)	secondary	12.0	955	595.9	452.0	31.7	31.9	44.2	2.9	17.6	7.4	1.0	0.0	0.0
scaffold9744.g3	ENSDARG00000060871	mctp1b	reciprocal	0.0	5199	64.3	30.2	121.9	87.3	12.4	28.1	21.4	14.6	0.7	0.5	0.4
scaffold21633.g2	ENSDARG00000001414	mctp2a	reciprocal	0.0	4292	38.3	24.7	147.4	187.5	248.4	79.2	99.3	99.4	10.7	2.7	7.9
scaffold4724.g4	ENSDARG00000001414	mctp2a	manual	0.0	4302	25.8	4.7	117.8	11.1	6.1	2.2	1.5	7.0	0.2	0.0	0.2
scaffold3826.g17	ENSDARG00000025972	mcts1	reciprocal	0.0	1403	922.1	2063.0	2589.7	437.9	519.0	592.3	491.4	450.1	36.9	45.3	40.5
scaffold1079.g4	ENSDARG00000026804	mcu	secondary	0.0	1518	605.4	1405.3	1370.3	520.0	300.8	548.7	411.2	607.8	14.5	65.9	50.6
scaffold5707.g5	ENSDARG00000026804	mcu	reciprocal	0.0	4927	335.7	3829.0	340.5	395.7	960.2	1323.5	816.5	1019.7	39.5	73.2	79.2
scaffold7239.g1	ENSDARG00000086764	MDC1	reciprocal	0.0	4832	96.7	145.8	137.4	246.0	1193.9	112.6	71.6	82.4	25.8	34.9	29.4
scaffold7512.g5	ENSDARG00000089564	MDFI	reciprocal	0.0	1191	7.3	22.6	24.6	20.0	25.3	21.2	32.9	32.2	4.8	3.3	5.2
scaffold5767.g7	ENSDARG00000074223	MDFIC (1 of 2)	reciprocal	0.0	2196	26.7	57.1	128.2	129.9	76.0	148.0	165.7	124.2	3.9	0.0	3.1
scaffold26022.g1	ENSDARG00000095284	MDFIC (2 of 2)	reciprocal	0.0	3903	67.9	178.4	431.1	359.4	299.4	537.9	452.3	386.0	9.1	14.0	12.0
scaffold14565.g1	ENSDARG00000074376	MDGA1	split_scaff	0.0	229	27.7	4.1	8.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold3616.g1	ENSDARG00000074376	MDGA1	split_scaff	0.0	361	77.0	5.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold4675.g1	ENSDARG00000074376	MDGA1	reciprocal	3.0	3818	44.1	9.7	0.0	2.7	0.0	0.0	0.0	0.3	0.0	0.0	0.0
scaffold6169.g8	ENSDARG00000017772	mdh1a	synteny	0.0	1537	14706.4	18678.0	17893.7	32773.9	2604.4	1600.1	1612.8	2237.9	138.3	402.9	318.0
scaffold168.g5	ENSDARG00000018008	MDH1B	reciprocal	2.0	1689	28.2	149.5	174.5	0.6	0.0	0.0	1.1	0.0	0.0	0.0	0.0
scaffold3503.g3	ENSDARG00000092649	mdh1b	reciprocal	0.0	2097	4009.2	8950.4	4835.5	9456.1	8783.8	3128.3	3509.9	3956.2	305.0	557.2	255.4
scaffold3528.g6	ENSDARG00000043371	MDH2	reciprocal	0.0	1870	12347.3	20253.4	24060.0	25530.9	37879.3	10395.3	8247.7	8970.0	407.1	917.1	558.5
scaffold2258.g2	ENSDARG00000036036	mdka	reciprocal	0.0	1359	269.8	330.6	636.5	3301.0	911.8	2459.7	1135.5	1901.3	57.8	118.5	128.9
scaffold1247.g6	ENSDARG00000020708	mdkb	reciprocal	3.0	2125	18238.7	23467.0	1096.2	384.0	445.8	1855.7	1767.6	1256.8	21.2	63.5	51.7
scaffold7429.g9	ENSDARG00000045675	mdm1	reciprocal	0.0	2499	124.8	74.7	184.2	41.9	50.7	71.6	64.2	56.2	0.8	2.6	1.5
scaffold11350.g3	ENSDARG00000033443	mdm2	reciprocal	0.0	4496	156.2	105.7	232.3	200.3	455.0	310.3	468.6	225.6	7.5	9.8	8.2
scaffold17314.g3	ENSDARG00000057513	mdm4	split	0.0	809	425.8	329.3	263.2	522.0	1494.4	775.9	1569.6	1330.2	5.9	3.2	3.8
scaffold17314.g4	ENSDARG00000057513	mdm4	reciprocal	0.0	4622	500.7	431.6	428.0	569.1	1488.0	864.5	1412.8	1627.0	33.6	45.2	28.9
scaffold5802.g5	ENSDARG00000008976	mdn1	reciprocal	0.0	7364	323.4	288.0	151.3	648.1	662.7	259.3	326.4	377.2	18.6	14.8	13.8
scaffold7953.g4	ENSDARG00000008976	mdn1	split_scaff	0.0	10059	103.6	99.6	39.6	172.0	222.0	51.3	101.5	97.1	2.9	0.8	1.2
scaffold5452.g3	ENSDARG00000088040	MDP1	reciprocal	0.0	1367	160.8	197.6	368.4	220.5	72.1	204.9	117.4	161.1	0.0	9.5	5.1
scaffold22787.g1	ENSDARG00000053215	me1	reciprocal	0.0	1505	19.5	48.1	252.1	650.9	852.7	384.1	354.6	315.6	7.6	5.2	1.5
scaffold12822.g2	ENSDARG00000015453	me2	reciprocal	0.0	1644	573.5	551.7	806.1	558.2	323.0	322.0	387.0	477.0	15.7	7.1	7.0
scaffold23564.g2	ENSDARG00000002305	me3	reciprocal	0.0	1389	1066.8	1074.0	1181.5	3748.1	3230.9	1539.9	1503.3	1440.4	51.7	7.5	26.0
scaffold23564.g3	ENSDARG00000002305	me3	split	0.0	836	308.5	528.5	460.0	1154.7	1140.5	568.2	543.5	668.4	36.7	9.3	22.1
scaffold2514.g5	ENSDARG00000039820	mea1	reciprocal	0.0	2080	1551.5	1948.1	1274.2	500.2	667.3	1106.2	964.8	911.4	24.9	48.1	35.8
scaffold1336.g6	ENSDARG00000078418	MEAF6	reciprocal	0.0	1275	3487.8	3612.7	3467.1	1687.3	2718.3	1669.5	1664.0	1617.6	46.6	20.4	32.5
scaffold7211.g1	ENSDARG00000060808	mecom	reciprocal	0.0	4009	34.6	132.9	6.8	35.8	46.2	12.9	23.7	27.5	1.0	0.0	1.0
scaffold3302.g9	ENSDARG00000014218	mecp2	reciprocal	0.0	4716	123.7	67.1	156.4	141.0	95.1	249.7	165.8	140.3	6.9	9.9	8.8
C8000506.g1	ENSDARG00000032326	mecr	reciprocal	0.0	994	628.4	530.4	778.8	757.8	427.0	567.4	555.7	462.5	9.6	0.0	11.6
scaffold7784.g15	ENSDARG00000032326	mecr	split_scaff	0.0	453	699.1	731.6	532.5	648.7	501.8	591.5	578.7	464.0	8.5	20.1	11.9
scaffold14653.g1	ENSDARG00000075340	med1	reciprocal	0.0	7341	186.0	140.4	174.6	291.4	431.3	380.4	340.5	319.5	20.1	8.0	13.8
scaffold23287.g1	ENSDARG00000070623	med10	reciprocal	0.0	1322	1595.7	1721.0	3256.1	610.8	1416.6	1161.5	939.3	857.6	18.8	42.2	25.0
scaffold222.g3	ENSDARG00000086416	med11	reciprocal	0.0	828	878.0	1051.6	2257.4	194.1	811.4	882.6	734.7	529.6	19.7	48.6	43.6
scaffold15866.g2	ENSDARG00000056800	med12	reciprocal	0.0	6846	618.1	618.2	429.7	796.7	8055.0	691.6	912.7	1037.5	59.3	37.9	43.6
scaffold2454.g1	ENSDARG00000053884	med13a	reciprocal	0.0	6773	605.2	487.5	415.9	811.1	2675.6	856.6	1151.3	1443.1	51.0	26.8	39.5
scaffold4257.g1	ENSDARG00000053884	med13a	split_scaff	0.0	1193	81.8	60.7	70.2	106.8	411.4	99.0	136.9	166.0	9.6	1.1	5.8
scaffold8475.g1	ENSDARG00000053884	med13a	secondary	0.0	6016	184.0	127.1	218.8	185.1	271.2	213.0	221.2	333.9	8.1	3.2	8.7
scaffold8729.g1	ENSDARG00000053884	med13a	split_scaff	0.0	1161	15.7	14.4	4.3	18.0	29.5	22.6	21.7	23.5	2.5	2.2	1.3
scaffold13153.g5	ENSDARG00000003910	med13b	split_scaff	0.0	1734	161.1	83.0	88.5	184.8	249.4	212.3	283.0	209.2	1.7	0.7	1.3
scaffold18466.g6	ENSDARG00000003910	med13b	reciprocal	0.0	7804	268.8	239.4	290.6	433.0	738.0	326.9	517.8	715.0	14.7	20.1	13.3
scaffold4106.g2	ENSDARG00000009953	med14	reciprocal	0.0	5305	289.2	236.1	198.8	437.1	684.4	233.5	333.3	368.4	8.3	10.0	10.0
C8016536.g1	ENSDARG00000014292	med15	split_scaff	0.0	1504	469.7	353.7	332.2	848.6	596.5	590.5	416.2	380.3	13.4	5.2	27.1
scaffold10596.g6	ENSDARG00000014292	med15	reciprocal	0.0	1406	1363.2	1445.2	888.0	2338.4	1991.5	2073.6	1463.8	1527.9	56.5	83.1	101.1
scaffold13248.g10	ENSDARG00000040779	med16	reciprocal	0.0	3204	416.7	344.2	390.3	322.1	401.8	260.2	308.4	375.6	8.1	5.7	6.7
scaffold16448.g1	ENSDARG00000006345	MED17	reciprocal	0.0	3085	425.8	388.5	825.7	371.2	245.8	268.2	284.9	256.5	9.0	5.0	8.5
scaffold7784.g8	ENSDARG00000041237	med18	reciprocal	0.0	1185	284.0	211.5	395.2	337.1	210.5	355.8	283.4	249.0	6.5	3.3	7.1
scaffold6844.g11	ENSDARG00000037392	med19a	reciprocal	0.0	1062	465.6	264.0	2027.1	370.8	916.7	1857.9	1459.2	1079.9	74.8	84.3	96.2
scaffold4239.g9	ENSDARG00000009472	med19b	reciprocal	0.0	1181	166.0	138.3	404.2	440.5	212.9	564.0	397.4	384.2	23.5	46.2	50.1
scaffold4908.g6	ENSDARG00000026839	med21	reciprocal	0.0	1402	465.9	582.7	1017.9	305.9	451.9	800.5	744.7	728.0	19.8	34.3	25.8
scaffold227.g10	ENSDARG00000014148	med22	reciprocal	0.0	2066	995.4	1149.3	1046.4	375.2	510.2	1031.7	767.3	622.1	26.9	35.8	31.6
scaffold16507.g2	ENSDARG00000029157	med23	split	0.0	2635	466.6	487.9	292.2	609.6	1463.4	408.5	726.2	835.6	10.2	2.0	10.8
scaffold16507.g3	ENSDARG00000029157	med23	reciprocal	0.0	3782	587.0	664.4	428.0	606.3	1608.9	522.2	776.8	1177.2	27.1	37.8	24.0
scaffold7540.g4	ENSDARG00000032459	med24	reciprocal	0.0	4636	637.2	813.3	413.6	745.9	774.9	527.0	531.9	761.8	12.8	20.4	14.1
scaffold10287.g1	ENSDARG00000038005	med25	split	0.0	2629	567.9	441.4	294.5	650.1	1018.4	553.4	667.5	954.4	22.9	43.0	23.4
scaffold10287.g2	ENSDARG00000038005	med25	reciprocal	0.0	1915	501.9	289.9	317.8	549.8	737.4	466.7	661.1	684.9	9.5	2.7	10.8
scaffold3789.g2	ENSDARG00000009681	med27	reciprocal	0.0	1618	549.9	709.1	561.4	645.4	673.8	935.7	822.3	948.0	23.1	45.7	33.2
scaffold764.g9	ENSDARG00000037410	med28	reciprocal	0.0	632	987.1	753.5	4032.3	665.1	967.6	1332.7	1238.6	1325.5	25.8	78.1	51.1
scaffold4747.g3	ENSDARG00000026448	med29	reciprocal	0.0	1159	523.9	385.2	1129.4	292.1	1414.5	672.5	572.4	525.7	30.6	41.4	34.5
scaffold1535.g6	ENSDARG00000008020	med31	reciprocal	0.0	1275	869.0	802.3	5602.0	1018.9	1147.0	2449.8	2060.6	1818.9	72.8	127.3	99.5
C7689326.g1	ENSDARG00000041503	med4	split_scaff	0.0	241	296.4	469.9	569.5	315.7	609.3	431.5	561.3	452.8	4.0	26.9	15.9
scaffold22735.g1	ENSDARG00000041503	med4	reciprocal	0.0	1382	304.9	354.0	538.2	241.5	400.3	304.4	390.2	367.0	5.5	2.8	6.1
scaffold22735.g2	ENSDARG00000041503	med4	split	0.0	1080	931.8	1442.3	2320.4	802.2	1551.5	1209.3	1439.2	1369.8	24.8	49.3	22.8
scaffold56.g4	ENSDARG00000016318	med7	reciprocal	0.0	1129	1348.3	1564.7	3673.2	803.6	1127.8	1254.7	1206.5	1252.1	34.8	52.9	40.8
scaffold3737.g2	ENSDARG00000008064	med8	reciprocal	0.0	1087	1323.0	2150.3	5111.3	832.9	1746.9	917.0	816.3	1113.7	74.9	99.1	84.8
scaffold21633.g1	ENSDARG00000031756	mef2aa	secondary	0.0	5277	617.1	318.6	251.1	6903.4	11513.8	1119.2	565.8	529.1	677.9	90.0	210.9
scaffold6422.g1	ENSDARG00000031756	mef2aa	secondary	0.0	682	137.3	102.1	74.0	1624.6	2530.6	204.7	112.2	87.4	386.1	20.9	135.2
scaffold6422.g2	ENSDARG00000031756	mef2aa	secondary	0.0	1348	34.1	26.2	27.0	356.3	547.6	50.0	20.1	42.0	72.5	1.9	37.6
scaffold4724.g3	ENSDARG00000031756	mef2ab	manual	0.0	2833	247.7	112.1	30.6	80.6	393.4	355.8	356.7	395.9	11.2	10.1	18.4
scaffold15347.g3	ENSDARG00000093170	mef2b	reciprocal	0.0	3143	104.5	119.6	504.2	157.7	99.8	1492.2	1046.4	1915.2	10.1	225.1	125.9
scaffold21820.g4	ENSDARG00000071339	mef2bnb	reciprocal	0.0	1619	587.8	650.2	336.0	277.9	242.3	640.0	457.0	378.2	21.3	24.9	37.5
scaffold10107.g2	ENSDARG00000029764	mef2ca	synteny	7.0	3578	203.4	34.0	172.6	2076.7	30799.4	27077.7	17808.2	19758.0	356.2	165.1	508.2
scaffold10673.g5	ENSDARG00000009418	mef2cb	reciprocal	9.0	4708	282.2	262.2	675.5	1057.1	4201.7	19708.0	15128.6	11445.6	70.6	605.0	552.9
scaffold16006.g1	ENSDARG00000040237	mef2d	split	0.0	1380	209.3	71.3	35.8	353.5	483.9	324.5	315.1	254.1	9.7	9.4	11.1
scaffold16006.g2	ENSDARG00000040237	mef2d	reciprocal	0.0	533	766.9	229.9	147.7	1100.9	1958.7	1248.0	1234.1	1209.5	19.8	9.7	17.3
scaffold16666.g1	ENSDARG00000040237	mef2d	split_scaff	0.0	3176	1579.1	560.0	311.7	2509.7	5106.1	3943.1	3589.8	2998.0	82.6	74.0	127.3
scaffold3650.g11	ENSDARG00000017229	megf10	reciprocal	9.0	8487	174.8	345.2	11.5	59.7	248.9	2544.7	1525.9	2300.0	2.4	62.6	65.8
scaffold1862.g1	ENSDARG00000062686	megf11	reciprocal	3.0	3751	170.3	379.6	4.6	0.0	1.1	1.5	3.7	6.2	0.3	0.3	0.4
scaffold4970.g1	ENSDARG00000062686	megf11	split_scaff	3.0	2109	355.6	1362.7	3.3	2.7	0.0	5.8	11.9	8.6	0.5	1.8	1.1
C7953478.g1	ENSDARG00000079199	megf6a	secondary	0.0	123	6.4	0.0	0.0	23.2	0.0	22.8	30.3	16.4	0.0	0.0	0.0
scaffold62.g2	ENSDARG00000079199	megf6a	reciprocal	0.0	6805	15.5	19.0	127.1	295.2	50.5	60.0	101.0	76.8	0.6	1.0	4.3
scaffold5015.g4	ENSDARG00000079751	megf8	reciprocal	0.0	11877	467.5	366.0	67.7	370.1	332.8	507.8	732.0	663.7	8.0	22.8	19.3
scaffold1089.g3	ENSDARG00000078536	MEGF9 (1 of 2)	reciprocal	3.0	2158	310.4	101.9	4.2	39.7	0.9	1.7	0.0	1.9	0.0	0.0	0.0
scaffold12412.g1	ENSDARG00000035471	MEGF9 (2 of 2)	split_scaff	0.0	787	134.1	507.2	33.3	6.0	43.5	190.5	128.0	258.1	1.2	0.0	2.9
scaffold9602.g1	ENSDARG00000035471	MEGF9 (2 of 2)	reciprocal	0.0	1321	55.9	257.9	110.8	61.9	80.7	80.1	65.7	146.9	8.0	4.9	5.8
scaffold702.g9	ENSDARG00000045705	meig1	reciprocal	11.0	794	133.9	351.9	3064.7	41.9	35.5	46.0	25.9	12.7	4.8	4.9	3.9
scaffold11211.g9	ENSDARG00000062442	MEIOB	reciprocal	0.0	1490	51.7	30.5	17.6	15.3	12.1	59.1	62.6	51.5	2.6	7.0	1.0
scaffold11602.g1	ENSDARG00000012078	meis1	split_scaff	0.0	363	209.9	161.1	22.2	282.9	138.5	15.5	38.5	25.0	7.9	0.0	10.6
scaffold11602.g2	ENSDARG00000012078	meis1	secondary	0.0	1792	974.8	1029.3	127.3	1285.9	699.3	122.3	216.1	153.4	33.7	21.0	12.9
scaffold24323.g2	ENSDARG00000012078	meis1	reciprocal	0.0	1424	1104.7	880.0	128.3	1296.3	682.3	80.3	155.3	121.3	18.8	0.9	5.9
scaffold20972.g1	ENSDARG00000077840	meis2b	secondary	0.0	3999	614.3	746.5	155.2	260.2	295.8	1663.4	678.2	613.5	10.5	83.1	73.0
scaffold6646.g2	ENSDARG00000077840	meis2b	reciprocal	3.0	5254	25.8	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold5281.g1	ENSDARG00000002795	meis3	reciprocal	12.0	2851	390.6	320.7	94.9	61.4	21.2	12.5	18.3	21.3	0.3	0.0	0.0
scaffold19777.g3	ENSDARG00000002937	meis4.1a	synteny	7.0	2798	44.5	427.0	152.6	2508.8	1749.1	2349.5	2361.8	1874.0	38.7	175.8	99.2
scaffold7113.g1	ENSDARG00000030759	melk	reciprocal	0.0	3083	11.6	45.5	412.2	19.1	12.4	21.3	7.9	20.6	0.3	0.8	0.5
scaffold3049.g1	ENSDARG00000010823	memo1	reciprocal	0.0	4105	362.9	422.9	317.2	604.0	706.6	742.9	807.1	728.4	12.4	76.2	34.3
scaffold13.g8	ENSDARG00000058021	MEN1 (2 of 2)	reciprocal	0.0	2794	594.3	820.3	1048.3	913.3	861.1	948.3	1037.2	1022.4	15.1	13.5	20.1
scaffold10246.g2	ENSDARG00000007891	meox1	reciprocal	7.0	2069	27.2	58.8	23.9	178.4	1570.1	1933.5	1933.6	2133.8	36.1	84.7	71.3
scaffold3626.g3	ENSDARG00000040911	MEOX2	secondary	7.0	1566	7.1	61.1	2.6	75.3	579.3	1031.4	1314.9	1197.0	35.5	50.6	66.7
scaffold6159.g14	ENSDARG00000040911	MEOX2	reciprocal	6.0	1160	36.9	218.5	37.4	356.6	3105.8	6277.9	7328.0	6066.4	132.9	409.6	304.7
scaffold11429.g10	ENSDARG00000061818	meox2b	reciprocal	6.0	2238	6.4	47.7	11.3	93.1	1489.3	4022.1	3715.3	4054.1	57.8	79.5	99.9
scaffold9682.g6	ENSDARG00000029747	mep1a.1	reciprocal	0.0	2405	5.0	1.5	5.0	0.0	0.0	0.8	0.8	0.4	0.4	0.0	0.0
scaffold9682.g7	ENSDARG00000008029	mep1a.2	reciprocal	0.0	1992	0.0	6.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold14450.g2	ENSDARG00000040683	MEP1B (1 of 2)	reciprocal	0.0	1665	3.8	11.2	49.1	18.3	26.6	2.8	14.6	15.2	0.0	0.8	0.5
scaffold14450.g3	ENSDARG00000040683	MEP1B (1 of 2)	split	0.0	2159	1.8	4.3	5.1	7.9	5.6	0.9	4.8	4.2	0.0	0.0	0.4
scaffold15211.g3	ENSDARG00000059461	mepce	reciprocal	0.0	4998	357.9	349.7	307.1	593.7	1598.6	656.6	709.2	827.3	34.9	36.1	38.3
scaffold581.g1	ENSDARG00000035771	MEPCE (2 of 2)	reciprocal	0.0	2540	227.2	259.5	291.7	401.0	647.0	632.2	489.6	712.9	23.7	26.1	31.2
scaffold3015.g8	ENSDARG00000074695	mertk	reciprocal	0.0	4779	282.3	443.1	1030.8	649.8	488.3	879.2	811.9	597.5	50.3	39.9	37.5
scaffold9782.g7	ENSDARG00000074695	mertk	manual	0.0	3937	411.7	668.0	102.3	378.1	96.1	551.8	363.1	424.3	9.0	20.8	12.3
scaffold3469.g5	ENSDARG00000079017	MESDC1	reciprocal	0.0	2828	388.7	460.2	713.8	548.8	623.8	442.9	443.7	443.4	13.9	9.6	9.5
scaffold3469.g6	ENSDARG00000063030	mesdc2	reciprocal	0.0	3052	604.6	968.4	2135.3	520.4	595.2	512.6	455.8	507.6	25.1	18.3	23.2
scaffold6875.g4	ENSDARG00000032319	mest	reciprocal	0.0	1806	515.9	307.9	382.8	653.5	2724.4	889.7	808.0	899.1	44.0	85.5	48.5
C7773082.g1	ENSDARG00000070903	met	reciprocal	0.0	787	68.6	29.5	6.4	1.2	51.1	48.8	35.6	37.2	0.0	0.0	0.0
scaffold26096.g1	ENSDARG00000070903	met	split_scaff	0.0	378	75.6	31.9	32.0	7.5	85.1	22.3	39.5	40.1	0.0	0.0	2.0
scaffold666.g1	ENSDARG00000033440	metap1	reciprocal	0.0	970	1490.0	1919.7	3912.2	1542.3	16278.9	4466.1	4298.5	4495.1	276.4	163.3	200.4
scaffold7222.g5	ENSDARG00000019715	metap1d	reciprocal	0.0	3843	188.1	246.4	613.5	186.3	695.6	105.6	103.9	125.4	5.5	4.7	3.6
scaffold12239.g4	ENSDARG00000028657	METAP2 (1 of 2)	reciprocal	0.0	2810	1681.1	2220.6	3818.3	2441.9	7275.9	7698.0	5198.5	4508.3	532.3	668.0	651.2
scaffold1751.g10	ENSDARG00000069261	metap2a	reciprocal	0.0	3171	487.3	738.3	184.6	287.6	1040.3	495.8	384.3	565.3	39.3	47.9	34.2
scaffold25733.g1	ENSDARG00000030367	metrn	secondary	0.0	1572	2.0	0.0	8.3	0.0	0.0	0.6	0.6	0.0	0.0	0.0	0.0
scaffold3136.g4	ENSDARG00000030367	metrn	reciprocal	0.0	2394	322.6	156.7	13.5	9.5	171.4	56.7	55.3	56.6	2.0	4.3	9.3
scaffold4416.g6	ENSDARG00000052555	metrnl	reciprocal	0.0	2102	495.0	1105.8	1665.1	516.7	1095.7	1001.9	1133.2	1295.6	26.4	62.4	35.5
scaffold4416.g7	ENSDARG00000052555	metrnl	split	0.0	1980	240.1	507.7	683.0	238.2	514.1	449.5	486.8	535.3	7.7	11.8	17.5
C8067921.g1	ENSDARG00000076518	mettl1	reciprocal	0.0	1187	95.6	101.7	610.5	249.2	269.4	262.8	207.5	189.0	7.3	2.2	7.1
scaffold376.g37	ENSDARG00000014289	METTL10	reciprocal	0.0	4136	125.3	45.6	66.6	46.9	83.2	61.8	63.8	61.6	1.6	0.6	0.7
scaffold376.g38	ENSDARG00000014289	METTL10	secondary	0.0	3258	33.1	6.3	26.6	12.3	23.5	15.2	14.0	15.8	0.0	1.2	0.0
scaffold26833.g1	ENSDARG00000042033	mettl11b	reciprocal	0.0	1449	0.0	0.6	0.0	23.0	70.8	0.0	0.0	0.0	1.3	0.0	0.0
scaffold2687.g17	ENSDARG00000054856	METTL12	reciprocal	0.0	1135	21.7	19.6	119.2	25.1	24.8	33.0	18.1	11.6	1.7	0.0	0.0
scaffold422.g10	ENSDARG00000010905	mettl13	reciprocal	0.0	3167	154.4	301.6	107.4	161.9	367.1	126.0	121.1	165.0	3.3	4.9	6.3
scaffold19236.g1	ENSDARG00000070278	mettl14	reciprocal	0.0	1413	492.0	348.8	377.1	282.7	318.9	223.4	202.0	273.9	6.1	4.6	2.7
scaffold13461.g1	ENSDARG00000089236	METTL15	reciprocal	0.0	3758	50.1	48.7	49.1	129.3	165.4	45.6	59.8	75.3	3.8	5.2	3.7
scaffold6108.g5	ENSDARG00000055838	mettl16	reciprocal	0.0	1833	215.2	222.8	564.4	281.2	481.8	354.7	441.3	438.8	19.9	31.9	30.2
scaffold20830.g4	ENSDARG00000079134	mettl17	reciprocal	0.0	2170	561.1	986.9	771.6	750.8	773.1	203.8	191.8	780.4	46.8	39.5	34.4
scaffold13706.g19	ENSDARG00000074588	METTL18	reciprocal	0.0	1572	358.5	242.1	290.8	154.9	107.5	231.8	138.3	117.0	12.8	10.7	11.7
scaffold9875.g14	ENSDARG00000079080	mettl20	reciprocal	0.0	1364	577.2	448.5	77.0	143.6	132.7	422.4	262.0	144.5	27.4	22.8	31.0
scaffold11034.g3	ENSDARG00000012051	mettl21a	reciprocal	0.0	2830	486.0	586.5	887.3	1006.8	1170.0	750.5	731.2	773.4	10.8	21.6	9.5
scaffold12491.g3	ENSDARG00000012051	mettl21a	secondary	0.0	958	224.5	147.3	371.9	114.2	289.8	434.2	465.5	370.2	25.0	27.1	20.1
scaffold24253.g2	ENSDARG00000012051	mettl21a	secondary	2.0	1232	206.1	192.1	31.9	3.9	0.0	2.3	1.5	4.1	0.0	0.0	0.0
scaffold5341.g3	ENSDARG00000078878	METTL21C (1 of 2)	reciprocal	1.0	4136	5.0	2.5	0.5	63.9	2177.4	11.3	47.6	16.4	224.3	4.7	104.6
scaffold26630.g1	ENSDARG00000055437	METTL21C (2 of 2)	reciprocal	0.0	1550	22.0	9.6	7.8	1.8	545.1	0.0	0.0	7.2	0.0	0.0	0.0
scaffold3763.g10	ENSDARG00000060021	mettl21d	reciprocal	0.0	928	290.8	413.1	1509.5	372.0	1268.0	680.4	639.4	626.1	7.2	40.6	22.4
scaffold5089.g2	ENSDARG00000077863	METTL22	reciprocal	0.0	5042	189.5	142.7	276.8	394.6	333.1	228.7	240.2	252.7	4.7	12.9	10.4
scaffold4457.g2	ENSDARG00000045754	METTL25	reciprocal	0.0	4657	97.0	71.4	217.8	97.6	102.8	73.4	71.5	65.5	2.7	1.4	2.6
scaffold4135.g5	ENSDARG00000008105	mettl2a	reciprocal	0.0	1579	130.2	160.5	935.1	139.7	210.2	148.9	128.2	180.5	7.9	7.4	4.9
scaffold7725.g3	ENSDARG00000012827	mettl3	reciprocal	0.0	2315	384.0	281.5	504.4	643.8	707.3	903.3	870.9	949.4	29.8	23.0	27.2
scaffold12719.g2	ENSDARG00000088999	METTL4	reciprocal	0.0	4004	158.4	165.3	695.7	208.1	451.1	304.9	286.1	306.4	13.4	15.6	15.4
